index,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
661303,36,CASH_OUT,37449.47,C810210489,0,0,C669208078,2302167.49,2326078.12,0,0
1120157,130,CASH_OUT,76505.56,C1507476198,912873.15,836367.59,C764979635,572427.76,648933.32,0,0
5298650,373,CASH_OUT,56847.23,C2073071497,1595,0,C328334099,240011.2,296858.43,0,0
5254256,371,CASH_OUT,126862.94,C1588764559,52263,0,C1480203817,0,126862.94,0,0
182948,13,PAYMENT,24595.77,C437296194,0,0,M1913599085,0,0,0,0
4267032,307,CASH_OUT,257649.98,C851143665,0,0,C866741259,1589098.8,1846748.79,0,0
2157317,184,CASH_OUT,190819.27,C1370256806,0,0,C1665651341,191312.95,382132.22,0,0
501500,20,CASH_OUT,96220.59,C629178353,11435,0,C1049795740,5319813.05,5416033.63,0,0
6175283,564,CASH_OUT,256813.08,C830647357,318432,61618.92,C190531275,1629934.16,1886747.24,0,0
5112583,355,PAYMENT,23020.56,C1530872961,0,0,M2032077878,0,0,0,0
1957425,178,CASH_IN,121889.7,C140038213,4078587.26,4200476.96,C1238715629,5151098.97,5029209.27,0,0
708084,37,CASH_OUT,89156.99,C471862757,0,0,C2063532362,3380806.31,3469963.31,0,0
6236160,594,CASH_OUT,244428.44,C155451001,10568,0,C924965116,120712.83,365141.27,0,0
1243585,134,CASH_IN,57142.6,C969718003,2889900.05,2947042.65,C1555660950,644818.56,587675.96,0,0
479167,19,TRANSFER,286905.31,C26021397,0,0,C85074823,1623461.52,1689835.2,0,0
2917240,229,CASH_OUT,46466.68,C22209842,202,0,C2042858868,58830.48,105297.16,0,0
788014,39,PAYMENT,20860.08,C735712857,54,0,M278632941,0,0,0,0
769690,39,CASH_OUT,27305.59,C1412615175,94990,67684.41,C1785139690,215633.06,242938.65,0,0
5074665,355,CASH_OUT,69052.98,C387699606,21782.29,0,C721884397,259952.01,462622.74,0,0
1714529,160,PAYMENT,15925.85,C1070646480,0,0,M255217939,0,0,0,0
2164597,184,PAYMENT,5951.86,C1651814397,0,0,M972728786,0,0,0,0
1416225,139,CASH_IN,526825.52,C1402483861,3290185.5,3817011.03,C1552767226,1011910.53,485085.01,0,0
2419294,202,CASH_IN,91400.26,C1868737960,9146602.11,9238002.36,C1818264492,273100.12,181699.87,0,0
3806160,281,CASH_OUT,230011.25,C1912577340,0,0,C1451019763,741253.16,971264.4,0,0
3769144,280,CASH_IN,157952.22,C482023223,13273350.91,13431303.13,C2130627871,2855366.54,2697414.33,0,0
3260052,251,TRANSFER,467965.93,C906721802,0,0,C1735155579,630666.91,1098632.84,0,0
3911770,284,PAYMENT,9574.26,C1333433502,11627.79,2053.53,M492237040,0,0,0,0
6189669,570,CASH_OUT,127669.84,C194391661,0,0,C1882048714,869374.97,997044.81,0,0
184766,13,PAYMENT,7877.86,C515948996,29738.36,21860.5,M1396793513,0,0,0,0
2907167,228,PAYMENT,10765.79,C317128821,158613.27,147847.48,M474762684,0,0,0,0
5086918,355,CASH_IN,127652.47,C1000641871,63845,191497.47,C1578772074,0,0,0,0
2075923,182,CASH_OUT,247910.65,C1389886105,96424,0,C1504994498,36795.75,284706.4,0,0
5334055,374,CASH_OUT,285522.49,C1148958990,57027,0,C843222403,4202.26,289724.75,0,0
6087888,522,CASH_OUT,94177.25,C1977047881,0,0,C654642283,139710.27,233887.52,0,0
3170664,238,PAYMENT,2123.83,C1929808815,297000.68,294876.85,M286930932,0,0,0,0
514521,20,CASH_IN,54423.43,C904743795,64149,118572.43,C1540665588,0,0,0,0
4180825,304,CASH_OUT,123356.73,C412983446,0,0,C501269807,1212211.68,1335568.41,0,0
5788936,401,PAYMENT,5867.09,C375956662,279505.51,273638.42,M659220769,0,0,0,0
5522037,380,PAYMENT,13676.01,C1274701086,0,0,M596778606,0,0,0,0
1775602,162,PAYMENT,3735.53,C238906110,0,0,M940159261,0,0,0,0
1489685,142,PAYMENT,862.92,C1294810271,0,0,M2103332271,0,0,0,0
4521114,326,PAYMENT,3744.04,C1931761974,0,0,M1776100862,0,0,0,0
353698,17,CASH_IN,94218.11,C195406928,11127,105345.11,C1885712019,234361.72,140143.61,0,0
845999,41,CASH_IN,112807.29,C1842760507,103105,215912.29,C170927057,10757398.45,10644591.16,0,0
1886857,164,PAYMENT,13552.42,C536574938,0,0,M366116931,0,0,0,0
6177380,565,CASH_OUT,31233.59,C1026836521,137522,106288.41,C1157144051,722724.12,753957.71,0,0
2682744,210,PAYMENT,35750.57,C87316164,0,0,M2020536764,0,0,0,0
4226731,306,CASH_OUT,111293.74,C1859952674,0,0,C479892577,3603720.72,3715014.46,0,0
5748305,399,CASH_OUT,55409.58,C451580529,0,0,C1977311112,1336593.22,1392002.8,0,0
85584,10,PAYMENT,8844.22,C743555313,0,0,M2062566803,0,0,0,0
836704,41,TRANSFER,526618,C346509871,0,0,C1188025327,1239086.37,1765704.37,0,0
298956,15,CASH_OUT,119661.25,C1343620949,20543,0,C1426288727,0,119661.25,0,0
4718832,332,PAYMENT,31041.68,C1286053393,27319.88,0,M1053894177,0,0,0,0
2937626,230,PAYMENT,9861.78,C1569570110,20655,10793.22,M1655303951,0,0,0,0
1298643,136,CASH_IN,189234.98,C1524595177,382,189616.98,C574567683,2916544.79,2727309.81,0,0
1866633,164,TRANSFER,498799.82,C655980246,14852,0,C2095554511,313962.24,610650.03,0,0
2096750,182,PAYMENT,14267.34,C173162096,42227,27959.66,M52280975,0,0,0,0
2390721,201,CASH_OUT,331514.12,C1223265443,25133,0,C101283110,532442.73,863956.85,0,0
6197177,573,TRANSFER,192058.11,C1759017334,102,0,C1345398080,27426.17,219484.28,0,0
2473780,204,PAYMENT,9195.42,C1666871130,18913,9717.58,M1005483838,0,0,0,0
3795225,281,PAYMENT,11609.99,C1091738854,102712,91102.01,M555567360,0,0,0,0
4027857,299,CASH_OUT,24790.6,C1640427748,0,0,C1678933612,251729.06,276519.66,0,0
3558396,260,CASH_IN,132646.76,C902809612,31004,163650.76,C720641068,385454.85,252808.09,0,0
743244,38,CASH_IN,204516.62,C675199959,1199468.93,1403985.55,C485673269,2828243.98,2623727.36,0,0
505770,20,PAYMENT,15358.64,C1349880027,158323,142964.36,M527696515,0,0,0,0
4555708,327,CASH_IN,162315.79,C1708042882,15941,178256.79,C1286462612,758223.51,595907.72,0,0
3076279,235,CASH_OUT,120875.51,C1678240303,12752,0,C2066654513,520307.32,641182.83,0,0
3975655,297,CASH_OUT,295868.48,C550528404,23403,0,C579368800,413827.85,709696.33,0,0
2473534,204,PAYMENT,14953.19,C1400200095,56072,41118.81,M792822224,0,0,0,0
3175028,238,PAYMENT,22444.47,C1846492005,0,0,M827040226,0,0,0,0
5331223,374,CASH_OUT,396169.72,C708040377,46602,0,C1193716224,0,396169.72,0,0
5976997,407,PAYMENT,1315.91,C926404868,0,0,M640622607,0,0,0,0
5170534,358,PAYMENT,12984.79,C2098437169,0,0,M1589651277,0,0,0,0
1673369,158,TRANSFER,424413.41,C1898448464,0,0,C2012362433,10463379.52,10887792.93,0,0
4678408,331,PAYMENT,13133.61,C423206103,23187.65,10054.04,M622207572,0,0,0,0
6152490,546,CASH_OUT,74474.59,C1149000287,15117,0,C1515186591,184238.58,258713.16,0,0
1643139,157,CASH_IN,89987.1,C1814738072,124768,214755.1,C1187197755,3280.54,0,0,0
4821747,346,CASH_IN,56637.77,C748355320,4039056.29,4095694.07,C1783896173,592821.29,536183.52,0,0
5336914,374,CASH_OUT,199935.24,C1406916213,10930,0,C611279677,0,199935.24,0,0
389957,17,PAYMENT,27457.34,C1154369397,220760,193302.66,M180649633,0,0,0,0
3485390,258,CASH_OUT,261380.62,C1100464471,0,0,C134242126,821435.11,1082815.73,0,0
134099,11,CASH_OUT,276035.01,C1571503810,104772,0,C101081685,32126.42,342807.41,0,0
501891,20,CASH_IN,389171.6,C728265103,29666,418837.6,C1629911510,7633820.56,7244648.96,0,0
5753385,399,CASH_IN,184584.73,C1691904612,17011681.87,17196266.61,C2113102475,1279936.77,1095352.04,0,0
767632,39,PAYMENT,7821.12,C1571602693,12823,5001.88,M605056608,0,0,0,0
2044836,181,PAYMENT,11538.21,C1654292506,77981.33,66443.12,M537253788,0,0,0,0
4078468,301,CASH_OUT,131654.75,C90585016,0,0,C884452399,1327510.11,1459164.86,0,0
187468,13,CASH_OUT,124284.32,C1084784210,0,0,C2084365054,508091.55,1333034.21,0,0
3848672,282,TRANSFER,316103.76,C1123882013,646,0,C1554074254,1185069.86,1501173.61,0,0
2043958,181,CASH_IN,324517.06,C3042635,11372052.1,11696569.15,C1855898389,348962.98,28008.95,0,0
3026279,233,CASH_OUT,213738.78,C1779955534,113219,0,C2048613483,196422.05,410160.83,0,0
4134376,303,CASH_OUT,81952.04,C1144146726,514216,432263.96,C1303498195,4693960.84,4775912.88,0,0
4332968,308,CASH_OUT,226427.96,C725831666,0,0,C1850414873,2571752.51,2798180.46,0,0
2386327,201,PAYMENT,4586.81,C1651313878,242257.06,237670.25,M1220448796,0,0,0,0
4973201,352,TRANSFER,848180.14,C13546052,0,0,C1308564409,1043311.94,1891492.08,0,0
5638126,396,PAYMENT,40803.64,C429503835,0,0,M360760456,0,0,0,0
3975050,297,CASH_OUT,360121.78,C816610263,207470.84,0,C138685558,449899.04,810020.82,0,0
1741551,161,PAYMENT,15320.85,C313321977,0,0,M2034560583,0,0,0,0
3530161,259,CASH_OUT,26025.59,C1540003826,0,0,C560505755,448908.77,474934.36,0,0
3796635,281,CASH_IN,51459.91,C1719563687,7554146.65,7605606.56,C1514837064,483456.86,431996.95,0,0
971650,44,DEBIT,62.71,C189584928,40620,40557.29,C2072615239,3342418.24,3342480.95,0,0
1413248,139,TRANSFER,252321.96,C551917013,15295,0,C390955707,154771.5,407093.46,0,0
3701658,277,CASH_IN,42187.35,C1530516848,0,42187.35,C87970439,2765847.88,2723660.53,0,0
3901136,284,PAYMENT,2099.07,C1981871746,235072.29,232973.22,M1366743329,0,0,0,0
1908385,166,PAYMENT,868.22,C1548626789,203423,202554.78,M1317846535,0,0,0,0
598129,33,CASH_OUT,261193.33,C1831749634,0,0,C586711602,5491598.34,5752791.67,0,0
3037027,234,CASH_OUT,60815.32,C1088619577,103438,42622.68,C1889535944,1178631.4,1239446.72,0,0
1997552,179,CASH_IN,71946.6,C1931956855,623,72569.6,C1445629481,641029.76,569083.16,0,0
2839015,226,PAYMENT,70240.12,C1319969585,20591,0,M64364157,0,0,0,0
4923634,350,CASH_OUT,308617.53,C1755260787,0,0,C1780573864,1408529.5,1717147.02,0,0
5031591,354,CASH_OUT,172580.06,C1740981891,0,0,C1508657958,178246.2,170291.97,0,0
3657062,275,CASH_IN,159172.7,C456828735,1450637.63,1609810.33,C1266409957,1269635.14,1110462.45,0,0
2848177,227,CASH_OUT,130762.62,C384742837,0,0,C1927581957,429091.93,559854.55,0,0
3124642,236,TRANSFER,1157690.15,C1337974195,0,0,C1277693498,9969212.26,11126902.41,0,0
1550165,154,CASH_OUT,150927.65,C530861621,550.75,0,C1966320230,963482.12,1114409.77,0,0
4364613,310,PAYMENT,22341.4,C459094603,0,0,M1610933335,0,0,0,0
415328,18,CASH_OUT,50073.78,C1510363316,0,0,C1404167922,9757541.18,9953766.62,0,0
1719247,160,PAYMENT,28109.74,C774397684,19859,0,M1355497737,0,0,0,0
6135285,544,CASH_OUT,132729.1,C362160216,0,0,C1495644694,2828069.46,2960798.56,0,0
4095417,301,TRANSFER,1470654.2,C1037165984,25418,0,C1558265634,134645.88,1605300.08,0,0
3577366,261,CASH_OUT,11470.74,C729217793,0,0,C1053357813,644794.13,656264.87,0,0
2545137,206,CASH_IN,42327.9,C743962577,3598,45925.9,C656401230,0,0,0,0
1427963,139,CASH_OUT,298258.44,C1599023723,0,0,C190016474,434837.93,733096.37,0,0
3199650,249,PAYMENT,5247.56,C1493359002,0,0,M1838914094,0,0,0,0
4779076,335,PAYMENT,24457.4,C1577399922,0,0,M674140226,0,0,0,0
4226431,306,PAYMENT,1673.15,C1712360239,104732,103058.85,M1292431029,0,0,0,0
2596667,207,CASH_IN,75305.41,C1426112455,47421,122726.41,C2126003445,242138.01,166832.6,0,0
4516739,325,PAYMENT,14509.39,C85311132,208906,194396.61,M731767401,0,0,0,0
4246844,306,PAYMENT,8865.1,C1123510338,14522.41,5657.3,M536372429,0,0,0,0
4393220,321,PAYMENT,2314.76,C1356619468,25173,22858.24,M1215878073,0,0,0,0
4994866,352,CASH_OUT,44385.14,C2058861888,559,0,C1702788121,221461.76,265846.89,0,0
773700,39,PAYMENT,6369.26,C765870627,313284.14,306914.88,M1902267228,0,0,0,0
3295189,252,PAYMENT,11403.88,C1953609250,7977,0,M1570958429,0,0,0,0
2441251,203,CASH_OUT,227088.69,C2146159827,16543,0,C1614347607,0,227088.69,0,0
3252797,251,PAYMENT,6660.93,C194495234,0,0,M1318545310,0,0,0,0
3061454,234,PAYMENT,29797.25,C1701573774,57472,27674.75,M1987110666,0,0,0,0
1563125,155,PAYMENT,1765.02,C317832601,0,0,M2124143056,0,0,0,0
1051436,95,CASH_IN,9244.23,C256835930,3864395.56,3873639.79,C290725482,333351.91,324107.67,0,0
5968167,406,CASH_IN,124380.48,C1713221124,199858.02,324238.49,C108038862,138994.3,14613.82,0,0
5090829,355,PAYMENT,11418.05,C1081401431,15595,4176.95,M1109861901,0,0,0,0
5142676,356,PAYMENT,6087.3,C621593894,0,0,M486558656,0,0,0,0
2520055,205,CASH_OUT,98057.06,C1899017112,79600,0,C1287050266,393546.02,491603.08,0,0
897799,42,TRANSFER,382335.75,C1090687663,0,0,C28421418,1950778.03,2333113.78,0,0
282015,15,CASH_IN,68854.61,C1371117524,2017609.8,2086464.41,C2063811065,1319957.2,1424742.72,0,0
2893528,228,CASH_IN,82263.34,C873274294,15009,97272.34,C958782945,1259842.73,1177579.39,0,0
4783237,336,CASH_OUT,533522.53,C1005784478,270741.89,0,C768360930,2646508.91,3180031.44,0,0
5989063,416,PAYMENT,6139.67,C1905415007,0,0,M787119359,0,0,0,0
505366,20,PAYMENT,3895.84,C1274911108,0,0,M1641864336,0,0,0,0
2541839,206,PAYMENT,15029.89,C1384127173,0,0,M865948631,0,0,0,0
442203,19,CASH_IN,93569.52,C1040932216,11012,104581.52,C750027742,2636887.57,2416931.89,0,0
3911030,284,PAYMENT,22118.22,C1901705796,49520,27401.78,M2031386493,0,0,0,0
3227415,250,CASH_OUT,477195.13,C146732573,0,0,C1511426356,794982.11,1272177.24,0,0
5211019,370,CASH_OUT,102814.8,C96209158,22896,0,C1701447336,0,102814.8,0,0
1703344,160,CASH_OUT,163187.39,C48595719,0,0,C82542049,212931.05,376118.44,0,0
259872,14,CASH_OUT,49916.92,C1685188027,0,0,C1104405721,109065.61,270448.01,0,0
3815577,281,CASH_IN,40509.72,C1377923707,5469331.15,5509840.87,C1233183148,1378346.68,1921310.12,0,0
4331783,308,PAYMENT,46675.97,C477171094,0,0,M1314058016,0,0,0,0
4345914,308,PAYMENT,473.4,C646922997,149245,148771.6,M1482951972,0,0,0,0
2585357,207,CASH_OUT,276210.03,C257554092,0,0,C1984194050,2289918.9,2566128.94,0,0
1380293,138,PAYMENT,1797.06,C1319304604,5322.6,3525.54,M105990098,0,0,0,0
3279000,251,CASH_OUT,77320.18,C503948424,0,0,C1037889845,314739.87,392060.05,0,0
5421201,378,CASH_OUT,89517.48,C1279167170,0,0,C614924961,103189.11,192706.6,0,0
108501,10,PAYMENT,8832.41,C1118554105,35555,26722.59,M2143695802,0,0,0,0
3921367,284,CASH_IN,111190.27,C658344972,61960,173150.27,C1935424438,1503,0,0,0
2242314,186,CASH_OUT,49197.34,C2012184988,0,0,C522079748,4982470.99,5031668.34,0,0
2506872,205,PAYMENT,7600.4,C1047762904,0,0,M980772942,0,0,0,0
1886591,164,CASH_IN,90638.5,C1555509447,33249,123887.5,C1064907740,155059.5,64421.01,0,0
4175678,304,CASH_OUT,173826.9,C1511885356,0,0,C1663497262,289501.09,463327.98,0,0
4108759,302,CASH_IN,13219.85,C780341061,5227322.14,5240541.98,C580373890,62452.88,49233.03,0,0
5431350,378,PAYMENT,23.84,C272590355,238016.41,237992.57,M1280403530,0,0,0,0
2442211,203,PAYMENT,938.26,C436140199,41760,40821.74,M1080190529,0,0,0,0
3422336,256,PAYMENT,2766.16,C2075659885,77069,74302.84,M1289261633,0,0,0,0
1987561,179,CASH_IN,208945.18,C600883017,8559249.27,8768194.45,C289119704,6635498.77,6426553.59,0,0
1191440,132,PAYMENT,42650.12,C1398660352,83645.36,40995.24,M1082567702,0,0,0,0
1731698,161,PAYMENT,19821.86,C1432386588,0,0,M65409692,0,0,0,0
2814043,225,CASH_OUT,159565.63,C1675876507,0,0,C2100989997,228820.39,388386.02,0,0
5972303,407,TRANSFER,891206.53,C101006342,60287.34,0,C1407176287,2244109.96,3135316.49,0,0
5959500,406,PAYMENT,15733.62,C439850819,0,0,M162914147,0,0,0,0
3783153,280,PAYMENT,5584.28,C1087010277,0,0,M1768682271,0,0,0,0
1427157,139,CASH_IN,295000.2,C1967341251,10544,305544.2,C1867471176,0,0,0,0
5845785,402,CASH_OUT,107511.92,C265840933,18937,0,C1936267156,1592784.49,1700296.41,0,0
2320302,188,CASH_IN,9099.24,C1777202180,6536473.84,6545573.09,C254496817,40245.1,31145.86,0,0
2001885,179,PAYMENT,11714,C1828431474,59488,47774,M1270386110,0,0,0,0
4994095,352,TRANSFER,48349.57,C1044020304,0,0,C1566953813,1568644.13,1616993.7,0,0
3982845,298,PAYMENT,42803,C89330,40117,0,M1339248098,0,0,0,0
2566992,206,CASH_IN,169819.92,C432953094,6606608.25,6776428.17,C29074760,5461775.66,5291955.73,0,0
874581,42,PAYMENT,1269.79,C1427654595,45093,43823.21,M1361147091,0,0,0,0
5467699,379,PAYMENT,3923.24,C1919107631,154086,150162.76,M1933266457,0,0,0,0
1634886,157,TRANSFER,1170353.78,C1459168981,0,0,C946521685,2216269.71,3386623.49,0,0
1427362,139,TRANSFER,1273505.6,C1719474951,0,0,C1790309525,3265851.61,4539357.21,0,0
6294747,670,CASH_IN,296859.41,C925949793,2433337.08,2730196.48,C415155691,3449423.83,3152564.42,0,0
2885597,228,CASH_OUT,506280.44,C2024237189,11432,0,C1104527125,90494.77,596775.21,0,0
1610697,156,CASH_OUT,169511.2,C1085351154,0,0,C1911213392,1371549.85,1541061.05,0,0
2165699,184,PAYMENT,8654.78,C194791808,0,0,M747164741,0,0,0,0
2588233,207,PAYMENT,5511.08,C1698974917,16170,10658.92,M382875097,0,0,0,0
787283,39,PAYMENT,11402.83,C468957754,0,0,M1536497626,0,0,0,0
2968259,231,CASH_IN,120924.29,C856852522,5702407.61,5823331.9,C1459700709,1800259.68,1679335.39,0,0
4443577,323,CASH_IN,248684.06,C1276668947,4334198.34,4582882.4,C349068983,312153.62,63469.56,0,0
1749306,161,PAYMENT,5170.68,C699239688,318969.56,313798.88,M1124810563,0,0,0,0
2830588,226,CASH_IN,325937.27,C456050996,5243762.76,5569700.03,C1823410109,834014.16,508076.89,0,0
3605468,264,PAYMENT,3535.08,C1220773875,201,0,M1421695674,0,0,0,0
6185241,567,PAYMENT,5093.18,C1077360571,91740.74,86647.57,M1777705712,0,0,0,0
6243417,595,PAYMENT,3446.8,C1214790873,27257.84,23811.03,M160266651,0,0,0,0
5156989,357,CASH_OUT,133294.22,C1942865296,526,0,C1843173401,0,133294.22,0,0
4250334,306,PAYMENT,4098.53,C1099839494,123468.08,119369.55,M659914054,0,0,0,0
1392094,139,CASH_IN,74630.2,C1861302796,6373208.92,6447839.12,C1354507489,99488.48,24858.28,0,0
5109510,355,CASH_IN,99245.92,C2076715206,13088,112333.92,C605155219,577639.85,478393.93,0,0
5777337,400,PAYMENT,2149.14,C1370081432,0,0,M353626232,0,0,0,0
790853,40,PAYMENT,411.46,C1494667896,0,0,M1270406349,0,0,0,0
3034905,234,CASH_IN,37465.01,C2051359467,5874358.47,5911823.47,C1169267016,59131.65,21666.65,0,0
3331115,253,TRANSFER,537625.11,C2143247750,1146004.65,608379.54,C1966206631,915509.63,1453134.74,0,0
1394428,139,CASH_OUT,344971.25,C181928390,47133,0,C764010047,331906.97,676878.22,0,0
791962,40,CASH_IN,55886.06,C373379734,127,56013.06,C2104108754,5270,96063.54,0,0
1630089,157,CASH_IN,59121.64,C1787315383,25798,84919.64,C47787200,2687940.98,2628819.34,0,0
3762209,279,PAYMENT,4696.24,C788996890,0,0,M1873997382,0,0,0,0
2633719,209,PAYMENT,787.68,C743459410,254359.77,253572.08,M1545609525,0,0,0,0
5929554,404,CASH_OUT,84857.37,C1800396000,0,0,C142074265,84981.21,169838.58,0,0
5030435,354,CASH_OUT,161153.95,C1378056019,21323,0,C1401141593,336684.92,497838.87,0,0
1785525,162,PAYMENT,22962.03,C2103615547,29049,6086.97,M427415592,0,0,0,0
1764055,162,PAYMENT,11935.31,C160969213,0,0,M201255208,0,0,0,0
5810276,401,PAYMENT,55735.63,C474525282,1032,0,M527318274,0,0,0,0
4865970,348,CASH_OUT,190875.4,C1265007898,0,0,C1551098484,754014.81,944890.22,0,0
5122300,356,CASH_OUT,22587.22,C1411259082,0,0,C1501903336,1144940.85,1167528.07,0,0
5824844,402,CASH_OUT,6363.75,C1742030069,0,0,C176679092,324989.7,331353.45,0,0
4816802,346,PAYMENT,6889.16,C1274268703,20239,13349.84,M1534116686,0,0,0,0
2198747,185,PAYMENT,2853.1,C371821811,0,0,M1784874387,0,0,0,0
3695913,277,CASH_OUT,183532.07,C1701687902,62081,0,C339993210,928538.12,1112070.2,0,0
817997,40,CASH_OUT,75732.55,C702373911,0,0,C119388065,1534876.19,1610608.75,0,0
3070577,235,CASH_OUT,77001.68,C1160407345,0,0,C1807411215,421448.28,498449.97,0,0
3783044,280,CASH_OUT,173556.23,C488454742,0,0,C1958178374,276045.48,449601.7,0,0
2742466,212,CASH_OUT,178186.87,C1433693024,0,0,C1218889307,689676.02,867862.88,0,0
1713790,160,PAYMENT,6683.03,C2246626,20236,13552.97,M1284811254,0,0,0,0
814580,40,PAYMENT,3564.46,C1931404887,0,0,M1274628774,0,0,0,0
3568475,260,CASH_OUT,23102.01,C1755975248,211018,187915.99,C1420212963,2144059.34,2393851.22,0,0
3229383,250,CASH_OUT,41067.38,C1601462742,128,0,C1224339164,4508510.96,4549578.34,0,0
2461710,203,CASH_OUT,67134.11,C1192916672,21467,0,C34799037,283795.24,350929.36,0,0
4196278,305,CASH_OUT,50688.71,C1184767476,0,0,C771513988,107290,157978.71,0,0
1056559,96,CASH_OUT,154783.08,C2079607468,0,0,C1319263868,1006186.13,1160969.2,0,0
4370699,310,CASH_IN,39404.5,C468667358,102357,141761.5,C464855717,0,0,0,0
858638,41,CASH_OUT,338746.17,C941527361,0,0,C479164896,1264666.1,1706821.19,0,0
6237817,594,CASH_OUT,90831.93,C1934766910,0,0,C538895142,2131724.38,2222556.31,0,0
642016,35,PAYMENT,38428.14,C1768672394,192665.9,154237.76,M1830698224,0,0,0,0
4552427,327,CASH_OUT,74054.63,C1406231341,0,0,C771906355,495629.97,569684.6,0,0
1125888,131,TRANSFER,676720.2,C1806539330,0,0,C242101637,1179710.1,1179829.14,0,0
4755883,333,CASH_IN,69740.06,C388157577,8426874.41,8496614.47,C1199811484,5191220.13,5121480.06,0,0
5243359,371,PAYMENT,1739.73,C2007094804,395546.29,393806.56,M1158279657,0,0,0,0
1499236,143,PAYMENT,4542.11,C1885388721,11574,7031.89,M423805142,0,0,0,0
3418496,256,PAYMENT,517.35,C1214766536,20985,20467.65,M106288707,0,0,0,0
1974874,178,CASH_OUT,197118.91,C1345025816,179885.66,0,C840983062,1053215.84,1250334.76,0,0
4326064,308,PAYMENT,22483.73,C1237442637,8637.67,0,M2124772508,0,0,0,0
750783,38,CASH_OUT,206833.05,C880867111,0,0,C302583321,463598.12,836983.68,0,0
4131255,302,CASH_IN,177814.3,C585953534,23896095.08,24073909.37,C1527003642,1963379.37,1452766.7,0,0
2851576,227,PAYMENT,15166.64,C2006093826,2363,0,M1148770146,0,0,0,0
4035485,299,CASH_OUT,429262.86,C1960006585,0,0,C1527213535,6150192.84,6579455.7,0,0
4772976,335,CASH_OUT,492290.34,C538523347,0,0,C497321839,2018486.99,2510777.34,0,0
5274797,372,CASH_OUT,210116.46,C2113435099,11177,0,C1572657376,3688726.26,3898842.73,0,0
463955,19,CASH_IN,47342.08,C1262654238,27259099.88,27306441.97,C1758954742,124908.27,77566.19,0,0
6255470,597,CASH_OUT,118154.64,C981511546,0,0,C1118423959,3897132.14,4015286.78,0,0
5128479,356,PAYMENT,14925.7,C968659408,187750.89,172825.2,M363050705,0,0,0,0
2455296,203,PAYMENT,2953.9,C1607037137,0,0,M1220786226,0,0,0,0
4647001,330,CASH_IN,422788.84,C2001976808,85473,508261.84,C1723981185,114252.2,0,0,0
2557998,206,PAYMENT,20115.33,C1389929157,0,0,M353898674,0,0,0,0
